"Id Derivação";"Tags Produto";Código;"Código Alternativo";"Id Produto";"Produto - Derivação";"Nome da Derivação";Marca;Modelo;"Qtde Estoque";"Id Pai";"Código Pai";"Código Agrupador";Tipo;"Tipo Registro";EAN;NCM;CEST;"Origem Fiscal";"Peso (kg)";"Largura (cm)";"Altura (cm)";"Comprimento (cm)";Volume;"Palavras Chave";"Data de Lançamento";"Data Atualização Produto";Ativo
64946;;01088233;;3855;"Chinelo Dedo Feminino Ipanema 27573 Shine Pin - chinelo dedo feminino ipanema 27573 shine pin (ce653 preto/mante 33/34)";"chinelo dedo feminino ipanema 27573 shine pin (ce653 preto/mante 33/34)";Ipanema;"27573 SHINE PIN";2;64917;2667102;2667102-ce653pretomante;Produto;Filho;7900377329656;64022000;;0;0,400;13,00;8,00;32,00;0;"Chinelo Ipanema Feminino, Chinelo Feminino Ipanema, Chinelo Ipanema Shine Pin, Ipanema Shine Pin, Ipanema Shine Pin 27573, Chinelo Ipanema 27573, Chinelo Feminino Ipanema 27573, Chinelo de Dedo Ipanema, Chinelo de Dedo Feminino, Chinelo Ipanema com Pins, Chinelo Feminino com Pins, Chinelo Ipanema com Detalhes Dourados, Chinelo Feminino com Detalhes Dourados, Chinelo Ipanema Bege, Chinelo Feminino Bege, Ipanema Shine Pin Bege, Chinelo Bege com Dourado, Chinelo Ipanema Preto, Chinelo Feminino Preto, Ipanema Shine Pin Preto, Chinelo Preto com Dourado, Chinelo Preto com Manteiga, Chinelo Ipanema Marrom, Chinelo Feminino Marrom, Ipanema Shine Pin Marrom, Chinelo Marrom com Rosa, Chinelo Feminino Marrom com Rosa";;"02/09/2026 08:00:14";Sim
64927;;01088235;;3855;"Chinelo Dedo Feminino Ipanema 27573 Shine Pin - chinelo dedo feminino ipanema 27573 shine pin (ce653 preto/mante 35)";"chinelo dedo feminino ipanema 27573 shine pin (ce653 preto/mante 35)";Ipanema;"27573 SHINE PIN";5;64917;2667102;2667102-ce653pretomante;Produto;Filho;7900377329663;64022000;;0;0,400;13,00;8,00;32,00;0;"Chinelo Ipanema Feminino, Chinelo Feminino Ipanema, Chinelo Ipanema Shine Pin, Ipanema Shine Pin, Ipanema Shine Pin 27573, Chinelo Ipanema 27573, Chinelo Feminino Ipanema 27573, Chinelo de Dedo Ipanema, Chinelo de Dedo Feminino, Chinelo Ipanema com Pins, Chinelo Feminino com Pins, Chinelo Ipanema com Detalhes Dourados, Chinelo Feminino com Detalhes Dourados, Chinelo Ipanema Bege, Chinelo Feminino Bege, Ipanema Shine Pin Bege, Chinelo Bege com Dourado, Chinelo Ipanema Preto, Chinelo Feminino Preto, Ipanema Shine Pin Preto, Chinelo Preto com Dourado, Chinelo Preto com Manteiga, Chinelo Ipanema Marrom, Chinelo Feminino Marrom, Ipanema Shine Pin Marrom, Chinelo Marrom com Rosa, Chinelo Feminino Marrom com Rosa";;"02/09/2026 08:00:14";Sim
64947;;01088236;;3855;"Chinelo Dedo Feminino Ipanema 27573 Shine Pin - chinelo dedo feminino ipanema 27573 shine pin (ce653 preto/mante 36)";"chinelo dedo feminino ipanema 27573 shine pin (ce653 preto/mante 36)";Ipanema;"27573 SHINE PIN";0;64917;2667102;2667102-ce653pretomante;Produto;Filho;7900377329670;64022000;;0;0,400;13,00;8,00;32,00;0;"Chinelo Ipanema Feminino, Chinelo Feminino Ipanema, Chinelo Ipanema Shine Pin, Ipanema Shine Pin, Ipanema Shine Pin 27573, Chinelo Ipanema 27573, Chinelo Feminino Ipanema 27573, Chinelo de Dedo Ipanema, Chinelo de Dedo Feminino, Chinelo Ipanema com Pins, Chinelo Feminino com Pins, Chinelo Ipanema com Detalhes Dourados, Chinelo Feminino com Detalhes Dourados, Chinelo Ipanema Bege, Chinelo Feminino Bege, Ipanema Shine Pin Bege, Chinelo Bege com Dourado, Chinelo Ipanema Preto, Chinelo Feminino Preto, Ipanema Shine Pin Preto, Chinelo Preto com Dourado, Chinelo Preto com Manteiga, Chinelo Ipanema Marrom, Chinelo Feminino Marrom, Ipanema Shine Pin Marrom, Chinelo Marrom com Rosa, Chinelo Feminino Marrom com Rosa";;"02/09/2026 08:00:14";Sim
64945;;01088237;;3855;"Chinelo Dedo Feminino Ipanema 27573 Shine Pin - chinelo dedo feminino ipanema 27573 shine pin (ce653 preto/mante 37)";"chinelo dedo feminino ipanema 27573 shine pin (ce653 preto/mante 37)";Ipanema;"27573 SHINE PIN";7;64917;2667102;2667102-ce653pretomante;Produto;Filho;7900377329687;64022000;;0;0,400;13,00;8,00;32,00;0;"Chinelo Ipanema Feminino, Chinelo Feminino Ipanema, Chinelo Ipanema Shine Pin, Ipanema Shine Pin, Ipanema Shine Pin 27573, Chinelo Ipanema 27573, Chinelo Feminino Ipanema 27573, Chinelo de Dedo Ipanema, Chinelo de Dedo Feminino, Chinelo Ipanema com Pins, Chinelo Feminino com Pins, Chinelo Ipanema com Detalhes Dourados, Chinelo Feminino com Detalhes Dourados, Chinelo Ipanema Bege, Chinelo Feminino Bege, Ipanema Shine Pin Bege, Chinelo Bege com Dourado, Chinelo Ipanema Preto, Chinelo Feminino Preto, Ipanema Shine Pin Preto, Chinelo Preto com Dourado, Chinelo Preto com Manteiga, Chinelo Ipanema Marrom, Chinelo Feminino Marrom, Ipanema Shine Pin Marrom, Chinelo Marrom com Rosa, Chinelo Feminino Marrom com Rosa";;"02/09/2026 08:00:14";Sim
64937;;01088238;;3855;"Chinelo Dedo Feminino Ipanema 27573 Shine Pin - chinelo dedo feminino ipanema 27573 shine pin (ce653 preto/mante 38)";"chinelo dedo feminino ipanema 27573 shine pin (ce653 preto/mante 38)";Ipanema;"27573 SHINE PIN";4;64917;2667102;2667102-ce653pretomante;Produto;Filho;7900377329694;64022000;;0;0,400;13,00;8,00;32,00;0;"Chinelo Ipanema Feminino, Chinelo Feminino Ipanema, Chinelo Ipanema Shine Pin, Ipanema Shine Pin, Ipanema Shine Pin 27573, Chinelo Ipanema 27573, Chinelo Feminino Ipanema 27573, Chinelo de Dedo Ipanema, Chinelo de Dedo Feminino, Chinelo Ipanema com Pins, Chinelo Feminino com Pins, Chinelo Ipanema com Detalhes Dourados, Chinelo Feminino com Detalhes Dourados, Chinelo Ipanema Bege, Chinelo Feminino Bege, Ipanema Shine Pin Bege, Chinelo Bege com Dourado, Chinelo Ipanema Preto, Chinelo Feminino Preto, Ipanema Shine Pin Preto, Chinelo Preto com Dourado, Chinelo Preto com Manteiga, Chinelo Ipanema Marrom, Chinelo Feminino Marrom, Ipanema Shine Pin Marrom, Chinelo Marrom com Rosa, Chinelo Feminino Marrom com Rosa";;"02/09/2026 08:00:14";Sim
64936;;01088239;;3855;"Chinelo Dedo Feminino Ipanema 27573 Shine Pin - chinelo dedo feminino ipanema 27573 shine pin (ce653 preto/mante 39/40)";"chinelo dedo feminino ipanema 27573 shine pin (ce653 preto/mante 39/40)";Ipanema;"27573 SHINE PIN";3;64917;2667102;2667102-ce653pretomante;Produto;Filho;7900377329700;64022000;;0;0,400;13,00;8,00;32,00;0;"Chinelo Ipanema Feminino, Chinelo Feminino Ipanema, Chinelo Ipanema Shine Pin, Ipanema Shine Pin, Ipanema Shine Pin 27573, Chinelo Ipanema 27573, Chinelo Feminino Ipanema 27573, Chinelo de Dedo Ipanema, Chinelo de Dedo Feminino, Chinelo Ipanema com Pins, Chinelo Feminino com Pins, Chinelo Ipanema com Detalhes Dourados, Chinelo Feminino com Detalhes Dourados, Chinelo Ipanema Bege, Chinelo Feminino Bege, Ipanema Shine Pin Bege, Chinelo Bege com Dourado, Chinelo Ipanema Preto, Chinelo Feminino Preto, Ipanema Shine Pin Preto, Chinelo Preto com Dourado, Chinelo Preto com Manteiga, Chinelo Ipanema Marrom, Chinelo Feminino Marrom, Ipanema Shine Pin Marrom, Chinelo Marrom com Rosa, Chinelo Feminino Marrom com Rosa";;"02/09/2026 08:00:14";Sim
65141;;01088437;;3729;"Chinelo Dedo Masculino Havaianas City Basic I - chinelo dedo masculino havaianas city basic i (1069 preto b 37/38)";"chinelo dedo masculino havaianas city basic i (1069 preto b 37/38)";Havaianas;"CITY BASIC I";1;62986;2650825;2650825-1069pretob;Produto;Filho;7909989965481;64022000;;0;0,355;10,50;8,00;27,50;0;"chinelo masculino, chinelo havaianas, havaianas masculina, chinelo de dedo, sandália masculina, chinelo confortável";;"25/08/2026 15:23:10";Sim
65145;;01088439;;3729;"Chinelo Dedo Masculino Havaianas City Basic I - chinelo dedo masculino havaianas city basic i (1069 preto b 39/40)";"chinelo dedo masculino havaianas city basic i (1069 preto b 39/40)";Havaianas;"CITY BASIC I";3;62986;2650825;2650825-1069pretob;Produto;Filho;7909989965498;64022000;;0;0,355;10,50;8,00;27,50;0;"chinelo masculino, chinelo havaianas, havaianas masculina, chinelo de dedo, sandália masculina, chinelo confortável";;"25/08/2026 15:23:10";Sim
65143;;01088441;;3729;"Chinelo Dedo Masculino Havaianas City Basic I - chinelo dedo masculino havaianas city basic i (1069 preto b 41/42)";"chinelo dedo masculino havaianas city basic i (1069 preto b 41/42)";Havaianas;"CITY BASIC I";3;62986;2650825;2650825-1069pretob;Produto;Filho;7909989965504;64022000;;0;0,355;10,50;8,00;27,50;0;"chinelo masculino, chinelo havaianas, havaianas masculina, chinelo de dedo, sandália masculina, chinelo confortável";;"25/08/2026 15:23:10";Sim
65142;;01088443;;3729;"Chinelo Dedo Masculino Havaianas City Basic I - chinelo dedo masculino havaianas city basic i (1069 preto b 43/44)";"chinelo dedo masculino havaianas city basic i (1069 preto b 43/44)";Havaianas;"CITY BASIC I";2;62986;2650825;2650825-1069pretob;Produto;Filho;7909989965511;64022000;;0;0,355;10,50;8,00;27,50;0;"chinelo masculino, chinelo havaianas, havaianas masculina, chinelo de dedo, sandália masculina, chinelo confortável";;"25/08/2026 15:23:10";Sim
65144;;01088445;;3729;"Chinelo Dedo Masculino Havaianas City Basic I - chinelo dedo masculino havaianas city basic i (1069 preto b 45/46)";"chinelo dedo masculino havaianas city basic i (1069 preto b 45/46)";Havaianas;"CITY BASIC I";1;62986;2650825;2650825-1069pretob;Produto;Filho;7909989965528;64022000;;0;0,355;10,50;8,00;27,50;0;"chinelo masculino, chinelo havaianas, havaianas masculina, chinelo de dedo, sandália masculina, chinelo confortável";;"25/08/2026 15:23:10";Sim
65034;;01088523;;3863;"Chinelo Infantil Menina Havaianas Slim Pets F - chinelo infantil menina havaianas slim pets f (539 dourado/preto/bran a 23/24)";"chinelo infantil menina havaianas slim pets f (539 dourado/preto/bran a 23/24)";Havaianas;"SLIM PETS F";2;65028;2668295;2668295-539douradopretobrana;Produto;Filho;7901114733965;64022000;;0;0,200;8,00;6,00;18,00;0;"chinelo infantil menina, chinelo Havaianas infantil, Havaianas infantil menina, Havaianas Slim infantil, Havaianas Slim Pets, Havaianas Slim Pets infantil, Havaianas Slim Pets menina, chinelo Havaianas Slim Pets, chinelo Havaianas Slim Pets infantil, chinelo infantil Havaianas Slim Pets, chinelo infantil feminino Havaianas, chinelo de dedo infantil menina, chinelo de dedo Havaianas infantil, Havaianas infantil feminina, chinelo feminino infantil, chinelo infantil de cachorro, chinelo infantil com cachorros, Havaianas de cachorro, Havaianas com cachorros, Havaianas estampa cachorro, Havaianas infantil cachorro, Havaianas infantil pets, chinelo infantil pets, chinelo estampa pets infantil, chinelo de cachorrinho infantil, chinelo com animais infantil, chinelo infantil estampa animais, chinelo menina estampa cachorro, Havaianas pets infantil menina, chinelo para menina que ama cachorro, chinelo para criança que ama animais, comprar Havaianas infantil, comprar Havaianas Slim Pets, Havaianas infantil preço, Havaianas Slim Pets preço, Havaianas Slim Pets original, chinelo Havaianas infantil original, chinelo infantil Havaianas original, Havaianas menina original, chinelo infantil menina Havaianas original, Havaianas infantil online, comprar chinelo infantil menina, chinelo infantil feminino online, chinelo Havaianas menina, chinelo infantil confortável, chinelo infantil leve, chinelo infantil flexível, chinelo infantil antiderrapante, chinelo infantil tiras finas, Havaianas tiras f";;"21/08/2026 14:29:09";Sim
65048;;01088525;;3863;"Chinelo Infantil Menina Havaianas Slim Pets F - chinelo infantil menina havaianas slim pets f (539 dourado/preto/bran a 25/26)";"chinelo infantil menina havaianas slim pets f (539 dourado/preto/bran a 25/26)";Havaianas;"SLIM PETS F";4;65028;2668295;2668295-539douradopretobrana;Produto;Filho;7901114733972;64022000;;0;0,200;8,00;6,00;18,00;0;"chinelo infantil menina, chinelo Havaianas infantil, Havaianas infantil menina, Havaianas Slim infantil, Havaianas Slim Pets, Havaianas Slim Pets infantil, Havaianas Slim Pets menina, chinelo Havaianas Slim Pets, chinelo Havaianas Slim Pets infantil, chinelo infantil Havaianas Slim Pets, chinelo infantil feminino Havaianas, chinelo de dedo infantil menina, chinelo de dedo Havaianas infantil, Havaianas infantil feminina, chinelo feminino infantil, chinelo infantil de cachorro, chinelo infantil com cachorros, Havaianas de cachorro, Havaianas com cachorros, Havaianas estampa cachorro, Havaianas infantil cachorro, Havaianas infantil pets, chinelo infantil pets, chinelo estampa pets infantil, chinelo de cachorrinho infantil, chinelo com animais infantil, chinelo infantil estampa animais, chinelo menina estampa cachorro, Havaianas pets infantil menina, chinelo para menina que ama cachorro, chinelo para criança que ama animais, comprar Havaianas infantil, comprar Havaianas Slim Pets, Havaianas infantil preço, Havaianas Slim Pets preço, Havaianas Slim Pets original, chinelo Havaianas infantil original, chinelo infantil Havaianas original, Havaianas menina original, chinelo infantil menina Havaianas original, Havaianas infantil online, comprar chinelo infantil menina, chinelo infantil feminino online, chinelo Havaianas menina, chinelo infantil confortável, chinelo infantil leve, chinelo infantil flexível, chinelo infantil antiderrapante, chinelo infantil tiras finas, Havaianas tiras f";;"21/08/2026 14:29:09";Sim
65049;;01088527;;3863;"Chinelo Infantil Menina Havaianas Slim Pets F - chinelo infantil menina havaianas slim pets f (539 dourado/preto/bran a 27/28)";"chinelo infantil menina havaianas slim pets f (539 dourado/preto/bran a 27/28)";Havaianas;"SLIM PETS F";6;65028;2668295;2668295-539douradopretobrana;Produto;Filho;7901114733989;64022000;;0;0,200;8,00;6,00;18,00;0;"chinelo infantil menina, chinelo Havaianas infantil, Havaianas infantil menina, Havaianas Slim infantil, Havaianas Slim Pets, Havaianas Slim Pets infantil, Havaianas Slim Pets menina, chinelo Havaianas Slim Pets, chinelo Havaianas Slim Pets infantil, chinelo infantil Havaianas Slim Pets, chinelo infantil feminino Havaianas, chinelo de dedo infantil menina, chinelo de dedo Havaianas infantil, Havaianas infantil feminina, chinelo feminino infantil, chinelo infantil de cachorro, chinelo infantil com cachorros, Havaianas de cachorro, Havaianas com cachorros, Havaianas estampa cachorro, Havaianas infantil cachorro, Havaianas infantil pets, chinelo infantil pets, chinelo estampa pets infantil, chinelo de cachorrinho infantil, chinelo com animais infantil, chinelo infantil estampa animais, chinelo menina estampa cachorro, Havaianas pets infantil menina, chinelo para menina que ama cachorro, chinelo para criança que ama animais, comprar Havaianas infantil, comprar Havaianas Slim Pets, Havaianas infantil preço, Havaianas Slim Pets preço, Havaianas Slim Pets original, chinelo Havaianas infantil original, chinelo infantil Havaianas original, Havaianas menina original, chinelo infantil menina Havaianas original, Havaianas infantil online, comprar chinelo infantil menina, chinelo infantil feminino online, chinelo Havaianas menina, chinelo infantil confortável, chinelo infantil leve, chinelo infantil flexível, chinelo infantil antiderrapante, chinelo infantil tiras finas, Havaianas tiras f";;"21/08/2026 14:29:09";Sim
65047;;01088529;;3863;"Chinelo Infantil Menina Havaianas Slim Pets F - chinelo infantil menina havaianas slim pets f (539 dourado/preto/bran a 29/30)";"chinelo infantil menina havaianas slim pets f (539 dourado/preto/bran a 29/30)";Havaianas;"SLIM PETS F";5;65028;2668295;2668295-539douradopretobrana;Produto;Filho;7901114733996;64022000;;0;0,200;8,00;6,00;18,00;0;"chinelo infantil menina, chinelo Havaianas infantil, Havaianas infantil menina, Havaianas Slim infantil, Havaianas Slim Pets, Havaianas Slim Pets infantil, Havaianas Slim Pets menina, chinelo Havaianas Slim Pets, chinelo Havaianas Slim Pets infantil, chinelo infantil Havaianas Slim Pets, chinelo infantil feminino Havaianas, chinelo de dedo infantil menina, chinelo de dedo Havaianas infantil, Havaianas infantil feminina, chinelo feminino infantil, chinelo infantil de cachorro, chinelo infantil com cachorros, Havaianas de cachorro, Havaianas com cachorros, Havaianas estampa cachorro, Havaianas infantil cachorro, Havaianas infantil pets, chinelo infantil pets, chinelo estampa pets infantil, chinelo de cachorrinho infantil, chinelo com animais infantil, chinelo infantil estampa animais, chinelo menina estampa cachorro, Havaianas pets infantil menina, chinelo para menina que ama cachorro, chinelo para criança que ama animais, comprar Havaianas infantil, comprar Havaianas Slim Pets, Havaianas infantil preço, Havaianas Slim Pets preço, Havaianas Slim Pets original, chinelo Havaianas infantil original, chinelo infantil Havaianas original, Havaianas menina original, chinelo infantil menina Havaianas original, Havaianas infantil online, comprar chinelo infantil menina, chinelo infantil feminino online, chinelo Havaianas menina, chinelo infantil confortável, chinelo infantil leve, chinelo infantil flexível, chinelo infantil antiderrapante, chinelo infantil tiras finas, Havaianas tiras f";;"21/08/2026 14:29:09";Sim
